,text_cleaned,label
1241,kreatif banget niat bikin kontennyaℙℝ𝕆𝔹𝔼𝕋855,netral
1242,keren banget video ini terasa tulus dan penuh maknaℙℝ𝕆𝔹𝔼𝕋855yang paling aku suka penonton merasa nyaman bahagia,netral
1243,0030 wowℙℝ𝕆𝔹𝔼𝕋855beda banget ceritanya mengalir visualnya kece,netral
1244,gak ada yang bisa ngalahin video kita kalau lapar itu makan haus minum tapi gacor diℙℝ𝕆𝔹𝔼𝕋855,netral
1245,makin hari kontennya kerenℙℝ𝕆𝔹𝔼𝕋855,netral
1246,0101 sungguh takjub denganℙℝ𝕆𝔹𝔼𝕋855ceritanya begitu menyentuh memadukan makna mendalam dengan gameplay yang seru visualnya memukau dan hadiahnya benarbenar luar biasa wajib coba untuk pengalaman tak terlupakan,netral
1247,1752 wkwkwkkwkwkw,netral
1248,kapolri kapan mundur nya malu woi,negatif
1249,1750 llu dalam bahaya bang bro wkwkwkw,netral
1250,polisi malas tangkap bos tambang ilegal karna dikasih uang,negatif
1251,bjorka udah yapping nya,netral
1252,byorka sambil sebat diatas rooftop sedang menyaksikan kelucuan ini,netral
1253,negara konoha polisi ya ko bego2 yakerja cuma poto2 doang di jalan kalo lagi habis itu nilang pengendara kan lumayan kasih 50 ribu buat udud sama ngopi oh sungguh terlalu yg katanya penegak hukum tau mana,negatif
1254,hack aset koruptor smp kismin atuh,netral
1255,pegawai mini market aja bisa punya ratusan ribu data gk perlu jadi hacker anak kalimantan emang masukin pelanggan yg bayar pake kartu dan kelompok mereka membuat alat scanner dah itu interpol cari,negatif
1256,saya mah bingung hacker itu bisa kena tangkap logikanya gini kita misah megang hp tapi dak tu sofware seperti yt dll agak lain,negatif
1257,dengan sadar dan memvalidasidengan bangga nya mempertontonkan ke dunguan masih kah kita harus percaya kecoa coklat,negatif
1258,hacker yg budiman tolong bantu pak prabowo berantas koruptor di indonesia,netral
1259,,netral
1260,sdh biasa kepoliasian indomesia mah klo nagkap orng pasti salah tangkap mereka kebngetan halu tuk menangkap bjorkacyber polri merasa d cemenin sm bjorka yg w pertanyakan jika tu bkn tangakp skrng ap akan tetap dn penjarasedang kepolisian ngk mengrti system komputerintel indoensia k cele,negatif
1261,namanya aja polisi,negatif
1262,percayalah ngak bakalan dapat aparat nangkap bjorka,negatif
1263,keseringan salah nangkappp,negatif
1264,he jangan tuh,netral
1265,sebenerny kepercayaan dan ekspektasi kita masih agak tinggi ke polisibuktinya banyak yg pada kaget polisi salah tangkep,negatif
1266,sangat bermakna tapi mengerikan kara katamungkin butuh prestasi mantap bg lanjutkan emng kenyataan nya begitu polisi kita sekarang,netral
1267,bodo amat sih mo itu bjorka asli atau palsu yh jlas klo hacker pro mah gk bkl ketangkep,netral
1268,bravo om ded,netral
1269,,netral
1270,saya lebih percaya hitler mati di indonesia daripada bjorka tangkap,negatif
1271,byorka itu pengalihan issue soal mbg,negatif
1272,smoga makin banyak kasus hack biar anak soc gajinya naik,netral
1273,indonesia itu banyak orang berkompeten di it tp rata tidak punya pekerjaan dan pemerintah kebanyakan karena wawasan nya bisa bilang masih 2030 hnya gelar hanya paham teori sedangkan yg ahli kemampuan mumpuni melalui otodidak lgs praktek saya lihat cyber security instansi mudah jebol kritikal dibuat dari awal dasar malah beli tau sendiri software pengaman jaringan biasanya byk kelemahan system sekelas alokasi dana pengamanan gede keamanan data jaga lewat kenapa ga buat agar menutup celah walau memakan waktu pntg terjaga daripada instan al hasil zonk keamana,negatif
1274,sistem j begitu gampang untuk di permainkan b hahaha,negatif
1275,2 kata lucu polisi blunder,negatif
1276,saya harap anak hacker membongkar kepalsuan pejabat korup,netral
1277,polisi ya kerjaanya ngadalin masarakat,negatif
1278,cam nya lama bngt di om ded padahal yg ngomong tamu tpi ga sorot,netral
1279,mungkin inilah efeknya masuk kerja bayar pake duit jadi hasilnya tuh tidak kompeten masa sekelas polisi salah tangkep mulu bukan sekali atau 2kali aja tapi inituh beneran dikadalin dan bikin kita tau ada dimana level saat ini nah kalo hacker kan bisa dicomot orangnya buat sesuatu yg positif sama pemerintah,negatif
1280,data tersebut biasanya para pejabat juga yang beli contoh misal dinas pertanian pariwisata atau apalah dari pusat dikasih dana untuk dibagikan kekelompok tani pupuk dipusat cuma butuh penerimanya aja udah dikiranya beneran segitu sampai ke orang gk taunya dikibulin dibeli itu oleh koruptor pemilu bahwa saya punya masa sekian juta langsung cair intinya data2 buat ladang korupsi saja karena sejatinya pribadi kita miliki tidak berfungsi lain apa coba bisa digunakan hal apapun selain tadi aku sebutkan diatas,netral
1281,bjorka kayaknya bukan individu tapi udah menjadi kelompok,netral
1282,mgkin polisi nya itung2 bs bantu pakde tuk partisipasi pengalihan isu btw kasus yg dr sumatera tu si bobby ya,negatif
1283,saya waktu smp sering ke warnet belajar bobol akun fb disitu berhasil membobol salah satu dan next spam sms yang sudah di hapus sama nomro tersebut tapi pas yg nimbul lagi nya hal hasil hp eror gara muncul terus notifikasi terakhir mau data belum berani kemungkin kalau pasti bisa soalnya dari komputer itu gampang,netral
1284,bisa jadi bjorka itu adalah orang dalam pemerintahan juga sengaja buat dagelan seperti ini di lingkup masyarakat hahahaha tujuannya untuk lucu lucuan aja,negatif
1285,polri menampar diri mereka sendiri dengan apa yg lakukan malu nya ampe ubun itu wkwkwk,negatif
1286,mantap,netral
1287,,netral
1288,ketika narsum blg ya bjorka khan serangan nya ke situ yg gue tangkap itu artinya pemerintah lalu dgn enak mkx anak2 cm anggap lucu2an sj di merasa geli dan sdkt jijik knp bgtu 1 jual bkn data pribdi pejabat tapi masyarakat umum jg malah mgkn mayoritas dijual justru contoh kasus hack aplikasi peduli lindungi setau smua kita ada krn dftr pake ktp 2 mengklaim membocorkan pribadi indonesia seperti nik nomor telepon pelanggan indihome serta dokumendokumen pemerintahan suratsurat presiden kesimpulan bahwa diretas org biasa pd klo mnrt prbdi kata bentuk kelemahan dkk g bs mncari tau siapa entah malu mengakui atau takut diserang balik bahasa penghiburan disitu tepok jidat whatever lu mau ngomong apa pntg senang bt hibur menutupi no heart feeling pandang,negatif
1289,mungkin salah satu dari kita pernah masuk web ke nyit atau snutz,netral
1290,p,netral
1291,sory to say 617 menurut lu kalau naru posisi sebagai bjorka jebakan badman malah di jawab berarti nya udh depan mata hmm tapi gw yg bodoh ato apa ya klo otk ngelag hm,netral
1292,hacker,netral
1293,penjahat yang ngga pernah ngaku siapa hayoo polisi lah,negatif
1294,tidak ada yang bisa menangkap bjorkabjorka lebih pintar sebelum bertindak bjorka sudah di pikirkan matangmatang dengan baik dan benar pasti buang titik lokasi aslinya mangkanya pergunakan manfaat kan anak mudamudi ahli bidang kecerdasan it itu sangat penting masa depan ke nya untuk negara bukan korupsi yg pelihara kalau mau musti gerakan seluruh satelit dari lihat ketahuan signal para hacker bewarna merah lagi pada bekerja membobol 1 orang tapi team vendornya ini white had black otodidak warnet kebanyakan bikin mesin nambang bitcoin cuan banyak red forum omniponten lah niat malah jadi tersangka india sekolah jagojago lock access kunci supaya awal kecuali pemula ya masih asal asalan lupa menutup sengaja bot sebar mengetahui celah kelengahan pertahanan cyber memasuki programnya southdawn punk beda kelas jauh banget om ded undang saya kepengin tau cara kerja the dark web detail berkelas internasional,netral
1295,hh,netral
1296,katanya hacker kelas dunia udah ditangkap tapi cctv indomaret masih buremhebat banget bisa nangkep padahal cari berkas korupsi aja nyari di laci aneh bjorka you cant arrest wifi bro p4mer1ntah challenge accepted,negatif
1297,ponakan saya kena tipu main game tranferan sampe 10 juta,netral
1298,terangggse terang lampu philip,netral
1299,rakyat sudah tahu broyg di tangkap itu bukan bjorkapolisi aja yg begobikin tertawaan,negatif
1300,bjorka ke polisi gua kira udah berkembang ternyata masih bego,negatif
1301,,netral
1302,wahahahaha indonesia butuh artis aja yg pinter anu hahahaha,negatif
1303,yg di tangkap bjirka,negatif
1304,hahahaha polisi,negatif
1305,1753 selama ini nggak ada prestasi kali ya butuh prestasinya memalukan semua mau perubahan malah tambah,netral
1306,yang jelas pemerintahan tidak becus mengapresiasi anak muda bangsa bertalenta dan meremehkan polisi cyber crime pun selalu mengawasi berprasangka buruk tanpa apresiasi terhadap mereka intinya seperti peliharaan,negatif
1307,gua curiga malah bjorka itu orang di pemerintahan,netral
1308,hahahah tahunan hp saya dibajak biasa ajah sampe baru main sama istri aja kena nasib om gue dipanggil situ dong hahahahaha tapi mbahas halu,netral
1309,lumayan kan proyek penangkapan sudah cair salah tangkap lain hal,negatif
1310,butuh validasi,netral
1311,jng bintang tamu nya yg byorka,netral
1312,byorka,netral
1313,ge malah dukung brojka darpada polisi,negatif
1314,gua tau ni suara siapa wkwkwk,netral
1315,kalau benar itu anak punk berarti polisi harus di reformasipayah betul,negatif
1316,bulls yit,netral
1317,diamdiam om ded recruit personal hackerkalau diliat dari senyum tertarik sepertinya,netral
1318,masa sekelas yg dikatakan cyber tdk bisa membedakan akun,negatif
1319,gw sampe berfikir jgn² anak cyber di polda itu,netral
1320,cuma korban yang pengen naik pangkat,netral
1321,polri makin jelek sama kelihatan ga bermutunya awokwok,netral
1322,polri kena outplay bjorka,netral
1323,bjorka ketawa lihat ini,netral
1324,kalo udah ada bang teguh sudah di pastikan instansi yg gak beres,negatif
1325,puncak komedi indo padahal bjorka itu anak buah sambo,netral
1326,bangga ya bisa nangkep bjorkandak taunya bjorka palsu,negatif
1327,bjorka itu akun anak buah sambo ga perlu repot2 dicari,netral
1328,gen boomer gaptek bikin gebrakan bukan presisi malah blunder,negatif
1329,waduhh jgn terlalu jujur dah bang pengen ngakak terus,netral
1330,terorin aja bobrokan sistem keamanan siber polri biar tau bahwa anak bangsa ini lebih dijagoin ketimbar tim saber yang katanya tukang rekayasa kasus wkwkwkwkwkwkwkwkwk,negatif
1331,pas sekolah pernah praktek ngeremot hp orangeh sekarang malah lupa segala gala nya efek kerja ga sesuai jurusan,negatif
1332,dating app sekarang aja bisa berubah jadi kalkulator by default jir,negatif
1333,puncak komedi adalah bjorka di cari mati matian sedangkan judol bertebaran dimana2 malah komentar ini pun kuasai pdahal dampaknya luar biasa udh banyak kasus kriminal mengerikan berawal dari,negatif
1334,boro² tangkep bjorka orang maling udah ketangkep warga aja suruh di lepasin,negatif
1335,saya punya teman dia membantu instansi pemerintah daerah agar website mereka tidak di hack tapi apresiasi malhan tantang truss sikat temenku lalu laporkan ke polisi dan tangkap 3bulan penjara kocakk kan negara ini,negatif
1336,uhui,netral
1337,wah respect sih mas teguh info tentang raidforums sama breachforumnya valid semua omnipotent pompompurin,netral
1338,pengalihan isu demi huuuu,negatif
1339,coba ada pertanyaan masalah ijasah yg sampai skrng masih d ributin,netral
1340,emang om ded pikir mereka bisa kerja,netral
1341,4637 jawabannya korupsi lebih enak,netral
1342,bjorka itu team bukan individu,netral
1343,aparat kita emang super konyol ngadepin kabib baklawi saja plongapolongo malah berahir jadi jongospiaraan imigran,negatif
1344,hmmmm wkkkkk,netral
1345,ladusing konoha udah di bantu heker kasih ngerti penylewengan eh malah tangkep emang bobrok sistem negri ini suatu kesalahan lindungu dan kebenaran hakimi,negatif
1346,selama dulu main hack kecilan python banyak yg gratis sekarang cek lagi dah berbayar,netral
1347,,netral
1348,kalo bisa brantas judol baru gw yakin bjorka ditangkap,netral
1349,mengharapkan indonesia maju dan membaik udah capek meskipun hati masih menginginkan adanya kemajuan tapi harapan semakin tipis,negatif
1350,747 kaget anjirr kirain suara apaan,netral
1351,sesimple mod tuyul atau fake gps di aplikasi ojol,netral
1352,,netral
1353,g,netral
1354,yg ditangkap bjordan wkak,negatif
1355,polisi itu udah bobrok di dalemnya,negatif
1356,anagaran banyak nagkap haceker aja puyeng polisii ocg,negatif
1357,harusnya sih jadi point penting bagi pemerintahan kita berdoa saja semoga menjadi lebih baik lagi,netral
1358,gbwa,netral
1359,supir puso itu mah,netral
1360,guobloknangkap koruptor aja ga becussok²an nangkep hacker lu,negatif
1361,hi,netral
1362,dont trust anyone one eye all seeing the world,netral
1363,lebih percaya lucuflix gratis 1 tahun daripada bjorka ketangkep chakz,netral
1364,gw pernah ngomong dlu pas beliau di undang pertama kali acara closethedoor udh kalau bjorka itu aslinya orng indonesia cuma dia berbicara pakek bhsa english memahami pasti tau malah hujat sok salam xsvs,netral
1365,bjorka ketawa sih,netral
1366,bukanya di kadalin bang itu dugaan seakan polisi mngngkap djorka saat era moelyono kan sdh ada tpi pastinya yg tangkap betul nggk kita tdk tau hanya taunya viral lah ini batu bbrpa hari permintaan masyrkat ke spy eklu gk salah cepat bnget nangkep korup atau katanya ad pejabat inkrah nyatakan bersalah sbgai trsangka smpai skrang pun blum menurut sihhh agak lucu banget,negatif
1367,nah iy yg orang kalimantan digrebek dirumahnya,netral
1368,funfact yang ditangkap bukan bjorka tapi bjirlah,netral
1369,bjirka,netral
1370,kita belajar aja dari film hacker semisal anonymous nihdia tuh ngg sendiriantapi ada anonymous² yg lain seperti halnya bjorka,netral
1371,kalian dari awal pada ngira bjorka itu individu kah kalo gua sih yakin gak cuma tapi kelompok ato semacem komunitas gitu,netral
1372,cyber security pemerintah isinya youtube green screen ala2 heker doank,netral
1373,,netral
1374,jangankan mo nangkap bjorka siplester aja susah,negatif
1375,tangkap para hacker jangan di publikasi blog harusnya dirahasiakan lalu dibina dan dipasilitasi sebagai pahlawan bangsa bukan hanya janji semu cari nama bisa nangkep yg gak guna bagi rakyatom dedy jadi bpknya indo kayaknya sesuai jabatan,negatif
1376,hahaha ky yg sdh polisi klo pnya lisensi propesional di akui tdk bnyk kasus salah tangkap dan rekayasa jg kalicma buat kepentingan naik pangkat doang,negatif
1377,blunder lagi dah polri cukup nangkep pelaku curangi situs judol aj udh mlah d tmbah ini lgi,negatif
1378,no hp saat mncalonkan walkot sulu sm reqnope nya bububaba sama tapi dolo gk tau ya sekarang ringkas kosong padat apalagi berbobot sikat donkkk sipepesan,netral
1379,pengalihan isu,negatif
1380,hanya tuhan yg tau,negatif
1381,apapun yg sudah dilakukan kepolisian sejak 10 thn belakangan sampai saat ini rakyat sdh tdk terlalu percaya lagi akibat ulah oknumnya sendiri kebanyakan berintegritas korup arogan dan selalu mengkriminalisasi atas pesanan pemodal penguasa,negatif
1382,lu cari muka hecker dari yg amatir ampe internasional gw jamin ga bakal nemu nya kek modelan sempak supermen ditangkep itu,netral
1383,bjorka asli lagi ketawak lht itu,netral
1384,om youtube mu ada bug hunternya,netral
1385,fealing gw byorka ini pejuang islam,netral
1386,makanya belajar it bisanya nilang motor doang sih,negatif
1387,masih percaya dengan police india hadeh banyak manipulasinya yang penting selesai ngak perduli siapa jadi kambing hitamnya dari gudang2 timbun minyak solar di sekitar aja backing kasus2 narkoboy bisa lepas jalan belum lagi lapas napinya cari duit dalam ada uang aku suka sudah penyakit akut,netral
1388,bank brjorka datadata koruptor dunk di publish klo bgn mah gampang itu tim pusdatinnya baru,netral
1389,,netral
1390,gak heran polisi isinya orang dungu smua,negatif
1391,pemerintah kita terlalu lugu terkait hacking sdm indo di sektor ini luar biasa gini kalo negara kelola sama orang yang gapaham sebuah sistem,netral
1392,tebak berapa kali si abang nya bilang se simple,netral
1393,bjorkanya org dalam mungkin,netral
1394,hacking itu tidak seberbahaya yg kalian semua bayangkan kecuali ketika udah bisa hack suatu website kemudian dilanjutkan dengan crack dan dibarengi niat jahat baru berbahaya wkwkwkwkwk,negatif
1395,temen gw jago it bisa bikin cheat sendiri buat game jadul pb jaman dlu soal hack fb atau email bgt malah jadi tukang sate,netral
1396,mantap,netral
1397,dunia hacker cracker sejatinya itu tidak sesederhana bapakbapak pemangku kebijakan dan aparat penegak hukum anakanak programming lainnya baik individu maupun di komunitas tahu betul bagaimana cyber bekerja kami cukup paham pula kapasitas karakteristik tim pemerintah yang jujur saja sering lebih fokus mengejar nilai proyek daripada mutu integritas jadi kalau tracing segampang mungkin bug masalah sistem negara ini juga sudah fix dari dulu seprofesi etika digital ethical hacking adalah prinsip mencampuri urusan masingmasing tapi siapa benarbenar teknologi cuma main headline atau it setengah matang,netral
1398,ayo coklat kerahkan semua kemampuan kalian untum merekayasa kasus ini,negatif
1399,lawak jangankan nangkep bjorka pupupapa aja gk bisa,negatif
1400,pak pol itu hekel bukan hekerberasa gege ya,negatif
1401,dikulik abissss,netral
1402,sin7ax masih hidup,netral
1403,roy rikardo is in d house,netral
1404,polisi indonesia jangankan nangkap bjorka koruptor yang sudah didalam gedung dpr saja tidak bisa,negatif
1405,institusi satu ini memang melawak terus,netral
1406,siapa disini yang sambil kepo komentar kita sama,netral
1407,lulusan sma kok suruh nyari orang it yg sekolahnya tinggi ya dongo jadinya,negatif
1408,di menit 26 itu intiny semoga penerintah kita bisa menghargai skill dan inovasi anak bangsa,netral
1409,dari dulu indonesia gak kekurangan orang pintar tapi jujur,negatif
1410,nangkep dalang demo rusuh aja gabisa sok an mau hacker kocak puncak komedi,negatif
1411,tonton ini pak anda salah tangkap,negatif
1412,jackpot tuh bocah mayan jd pemeran utama yg d cari2,netral
1413,hahaha,netral
1414,klo loe tau ko g tangkap,negatif
1415,jangan dibantuin bg teguh biar dia benar dulu,netral
1416,nangkap maling saja susah soalnya kegenduten masih ngaku hantu,negatif
1417,dan ternyata bjorka nonton podcast ini sambil ikut ngakak denger ulasanulasan nya kali aja bang mantau komen ane tlong hack klo bsa chat wa ne mau belajar juga kyanya seru bisa ngadalin isilop,netral
1418,yg di tangkap ternyata bjirka,negatif
1419,repormasi polri jadi inimah kwkwkw,netral
1420,wkwk anak autis gw jadi inget temen dulu punya pas masih aktif atlit wushu tehnik bentuk gerakan semua bisa ngalahin dia tapi cuma ada 1 yg gak dikalahin fisik nya kuat banget terutama endurance paling klo jogging junior nyampe jam tanpa henti lama 40 menit 2 itu cukup gila sih buat atlet beberapa kenal pasti aja kelebihan menonjol,netral
1421,polisi tukang ngibul,negatif
1422,nyari rekaman cctv aja gk bisa,negatif
1423,gw nonton vidio ini 15 menit cengar cengir aja bro yg paham itu kalo bukan pelaku dia sama sekali ga ngerti cara ngelakuin kejahatan hehe,netral
1424,nangkep siplester aja g berani kok pdahal depan mata,negatif
1425,mending ngeshell cuan daripada ngurusin begituan,netral
1426,polisi udh gada harga dirinya,negatif
1427,solusi kalo pingin maju ni negara ring satu hecker kasih penghargaan dua tni tiga pertahanan panganpetani di sejaterahkan,netral
1428,4300 kpu bukan dari hacker sudah sistematis,netral
1429,mana nihh suara nya anak startnethunter indonesia ga kekurangan orang pinter tapi yang jujur,negatif
1430,cie di ayam sayurin sama bjorka wkwkwk,netral
1431,bjorka nonton ini,netral
1432,km citer ya bang,netral
1433,,netral
1434,polisinya oon he,negatif
1435,panutan gue nih teguh aprianto,netral
1436,bjorka itu ada d balik pemerintahan kyaknya,netral
1437,saya sebagai anak it sekelas bjorka tidak mudah di lacak ip bisa ubah ke lokasi lain,negatif
1438,penyanyi mangu kan ni,netral
1439,wkwkwk polse cuma pengen di bilang hebat kali ya,netral
1440,𝑨𝒑𝒂𝒌𝒂𝒉 𝒊𝒏𝒊 𝒑𝒆𝒏𝒈𝒂𝒍𝒊𝒉𝒂𝒏 𝑰𝑺𝑼,netral
1441,itu polisi nangkap anak punk saya tahu siapa bjorka dan fufufafa 030,negatif
1442,ladusing,negatif
1443,dari suaranya ini teguh white hacker,netral
1444,mngkin pemerintahtakut klo merekrut anak2 muda cerdas dan jago itmrk akan membuka borok para pejabat2 korupkrn arti pemerintah adalah org2 yg mengelola pemerintahantermasuk ddlmnya ada pembuat kebijakan undang2mrk takut ketahuan dng adanya dalam ahli badan it pemerintahdari dulu sllu hebat tdk diberdayakanmalah ditangkapaneh emang akhirnya y gini2 aja kemajuan kita penipu dunia maya makin merajalela,netral
1445,sedang melindungi judoll,netral
1446,sebenarnya kalau soal hacking udah banyak kalangan yang bisa melakukan karna di media sosial ilmu dan sudah terdapat wadah bebas namun dalam cyber crime seseorang jika menempuh jalur tersebut mereka jauh menutup diri dari sosia mesk dibilang bjorka adalah masyarakat umum dengan kemampuan nya dia ke viral an akan lebih manapun nah pun membuka mengantisipasi hal,netral
1447,yang di tangkep itu bjirka bukan bjorka,netral
1448,kalau fufufafa mah bekel legend tuch sampai sekarang aman kek diplester yg nggak bisa ketangkap,netral
1449,berarti polisi goblo klo slh tangkap,negatif
1450,agenda pengalihan isyu apa lagi polri,negatif
1451,mau nangkap bjorka kemampuan gk nyampe hahahah kalo gak pake bantuan fbi polisi cyber indo bisa apa ahahhaha ingat banget kasus bocah kalimantan yang di tangkap itu semua karna campur tangan nya tugas cuman grebek doang,negatif
1452,ngimpi x nangkep hacker berkelas,negatif
1453,jadi inget pemilu tahun 2004 semua partai gambarnya diganti dengan buahbuahan dan pemerintah malah menangkap sebagai kriminal sedangkan pihak swasta luar negeri justru merekrut teknisi profesional pelakunya adalah admin salah satu warnet di jogja cmiiw,negatif
1454,plot twis bjorkanya adalah bahlil,netral
1455,yg simple fufufafa cuma 1 akun doang aja polisi cyber kgk bisa nangkepini kok bisanya nangkep bjorkaitu mah paling bocah baru belajar phising beritanya dugaan tapi udah di pakein baju tahananpadahal bukti belum jelas mana coba ada gak tampilin ke media klo emng dia bner meretas mo bikin gebrakan apan sih bapak institusi dan layu itu,negatif
1456,bjorka itu kesatuan bukan perorangan iyakan je 1 etamgkep satu batalyon masih bebas,netral
1457,kebodohan hukum di konoha orang pinter it bukanya rekrut negara malah beneran penjara jauh sama india orang² sana yg meskipun fbi nyari pasti lindungi pemerintah mangkanya skrng populer tenaga kerjanya butuhkan bnyak,netral
1458,coba kalian bikin account atas nama riza khalid batman atau superman supaya 0knum terkesan hebat karena waahh indonesia menangkap,netral
1459,1746 salah pancing sih,netral
1460,jadi kalo yang namanya hacker itu gak akan bisa di tangkap kocakk mau sehebat apapun pasti ketangkep contoh kelas dunia yg pernah ditengkap kevin mitnick meretas sistem perusahaan besar seperti ibm motorola dan nokia adrian lamo ngeretas the new york times microsoft yahoo jonathan james server nasa departemen pertahanan as dll mereka bukan kaleng2 semua ditangkap dipenjara karena ada perumpamaan diatas langit masih apalagi cuma sekelas bjorka katanya data nasabah klo skdr gk perlu hack heck internet banyak berseliweran atau lu bagian dari admin pinjol memegang jutaan indonesia malah lebih valid untuk selain disuruh kirim pribadi kayak ktp kk juga kadang foto dengan selembar kertas bertuliskan nama dia mindset warga 62 emg rada2 wkwkwk tanya baik2 sama dapat beli mungkin si sendiri wkwkwkwkk konoha barang private lagi warganya sukarela menyerahkan dara aplikasi2 jelas ntar suatu saat kesebar disalahkan pemerintahwkwkwk kocakkkkkkk,netral
1461,bjorka lg ngopi om di kambing hitam kan,netral
1462,sekelas bjorka ditangkap tanpa fbi mana mungkin wkwkkw,negatif
1463,polisi konoha paling jago nangkap maling ayam,negatif
1464,setelah procas ini biorka lebih gampang lagi ditemukan,netral
1465,2935 kpu bajingan,netral
1466,plot twistnya sang narasumber adalah bjorka yang asli skenario yg bagus jika dijadikan film hmmm,netral
1467,sesimple untuk melapor soal kehilangan motor saja saya sampe nangis dengan proses² nya ahh whatever,netral
1468,nyimak ah,netral
1469,yang aku tau cuman cheat pekalongan,netral
1470,guna nya robot yang katanya canggih buat apa yaa,netral
1471,ternyata polisi kita sebodoh itu,negatif
1472,uang sy di bca hilang setelah suruh verivikasi ulang mobile apakah itu hecker bang banknya ngak tangung jawab lagi,netral
1473,sudah di diduga endingnya,netral
1474,apakah ini cuma pengalihan isu,negatif
1475,mau tanya emg pernah polisi di sini nangkep hacker yg bnr2 itu asli dr barang bukti dokumen dll wkwkwk org berantas judol aja ditangkap ngerugiin bandarny bukan malah bandar ditangkep,negatif
1476,hellow apa kabar si plaster matutina,negatif
1477,polisi adalah aib indonesia gk ada prestasi nya hanya lelucon menambah anggaran negara tanpa manfaat,negatif
1478,bjorka mirip sama yg ngomong di podcast ini,netral
1479,ari lesmana hebat selain nyanyi bisa jadi hecker,negatif
1480,cuma di luar negeri hargai malah kasi gaji 62 musnahin,negatif
1481,udah ke wa sekarang modus nipu dengan selesain quest dapet duit tiba gua di invite grup isi nya cuma 30an orangan mikir secara logika aja kaya ga ada yg instan jadi akhirnya maki itu abis out kwkw,negatif
1482,biasa asal tangkap biar kelihatan kerja mau dia bener atau orang lain masa bodo yg penting ada pencapaian,negatif
1483,bukan bjorkaa tpi bjiiirkaa,netral
1484,dari obrolan ini kelihatan bodohnya intansi pemerintah,netral
1485,polisi jaman skrang gx ada yg berguna rusak di matarakyat,negatif
1486,apa yg mereka bahas ini gue nggak ngerti mending ijazah bapak dan anaknya jd waprez sekarang dia memang punya setara sma kaysknya itu asli palsu,netral
1487,selama password user admin123 bjorka masih ketawa cybercrime pusing kepala,netral
1488,saya yakin bjorka itu adalah roy suryo,netral
1489,meski d blur swaranya saya tau dia siapa,netral
1490,,netral
1491,kenapa lu ketawa saat dengar nama ethical hacker indonesia,netral
1492,udah gak kaget kalo ada kasus² kyak gini di ingetin dari dulu tapi gengsi untuk memperbaiki,netral
1493,udang kang onno om lbh luas lg,netral
1494,aduh jangan kan cyber atau masalah teknologi bahas kesana dulu deh di lapangan aja masih jauh parah sama negara lain kerja cuman kejalan foto persimpangan jalan laporan ngopi kek gitu apalagi yaelah,netral
1495,aku dari awal berminat untuk diretas mau gimana rasanya gitu soalnya ya orang kaya yang sedang bersembunyi apa hacker barbar sekelas bjirka berani atau bisa lagian data apapun di ambil up ke publik gadak gunanya itu pembodohan pengalihan isu kenapa bilang incer dah tau kartu kredit lah manajemen perusahaan pun ada basic walaupun kecolongan tapi skrng udah ga guna jadi ini polisi buat bertia supaya keluar booming heboh lupa deh kejadian netizen,negatif
1496,polisi aneh emang,negatif
1497,undung bahlur dong om gimana minyak di sell dan vivo,netral
1498,ketawa aja karna dari tubuh polri katanya ada pergantian struktural secara masif tapi kenapa berita yg sempat heboh dan aku rasa sudah hebat bisa nangkep sosok bijorka ehh tau cuma kw asli palah bocorkan data2 kepolisian konfrensi pers diliput berbagai media membuat malu dg kinerja polisi,negatif
1499,gw 1000 sangat2 yakin bjorka bukan ancaman bagi msyrakat indonesiajustru adalah implemtasi hukum tabur tua bagia siapa saja para oknum yg sudh berbuat jahat dan merugikan rakyat penjahat pasti merasa terancam,netral
